"pitcher","player_name","game_year","n_pitches","n_pitch_types","pitch_mix","avg_VRA_KDE","avg_HRA_KDE","avg_VAA_KDE","avg_HAA_KDE","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal","actual_rv","n_pitches_modeled","actual_rv_per_pitch","xrv_per_pitch","rv_diff_per_pitch","runs_saved_per_100","runs_saved_total","runs_saved_zscore","tunneling_plus","tunnel_quality_pct","release_similarity_pct","approach_divergence_pct","tunneling_plus_pct","tunneling_plus_quartile","tunneling_plus_quartile_num","tunneling_plus_tier"
666154,"Kauffmann, Karl",2023,581,5,"CH, FC, FF, SI, SL",0.31141743117944,0.271715758527073,0.178030413647851,0.172765101317986,0.291566594853257,0.824602242517082,0.558084418685169,0.0127951807228916,419,0.0175966587112172,0.00352911660803353,0.0140675421031837,-1.40675421031837,-5.89430014123395,-2.145691192052,78.54308807948,46.7406380027739,88.1414701803051,3.05131761442441,2.9126213592233,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
666157,"Lodolo, Nick",2023,646,4,"CH, CU, FF, SI",0.237730330161756,0.153985156523987,0.0747652692193738,0.0884451883221777,0.195857743342871,0.918394771229224,0.557126257286048,0.020374613003096,474,0.0177827004219409,0.00471012457715984,0.0130725758447811,-1.30725758447811,-6.19640095042624,-1.99131563854234,80.0868436145766,44.3134535367545,11.3037447988904,90.7073509015257,3.74479889042996,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
666157,"Lodolo, Nick",2024,1864,5,"CH, CU, FF, PO, SI",0.311364602801924,0.189543799158068,0.111297059270301,0.128499392458303,0.250454200979996,0.880101774135698,0.565277987557847,0.00182457081545064,1863,0.00180622651637144,0.00128004196562443,0.000526184550747018,-0.0526184550747018,-0.980281818041694,-0.0446605794301755,99.5533942056982,62.8987517337032,54.5769764216366,55.8945908460472,45.8391123439667,"Q2 (25-50%)",2,"Below Average (90-100)"
666157,"Lodolo, Nick",2025,2492,4,"CH, CU, FF, SI",0.346366400328513,0.20609454344336,0.118580479783131,0.145663755175003,0.276230471885937,0.867877882520933,0.572054177203435,-0.00240770465489567,2492,-0.00240770465489567,-0.00155261377177525,-0.000855090883120417,0.0855090883120417,2.13088648073608,0.169653381321549,101.696533813215,74.8266296809986,77.6699029126214,38.626907073509,55.2011095700416,"Q3 (50-75%)",3,"Above Average (100-110)"
666159,"Manning, Matt",2023,1180,4,"CH, CU, FF, ST",0.125210276203525,0.256846037938105,0.0732404015208151,0.15298315037814,0.191028157070815,0.886888224050523,0.538958190560669,-0.00385254237288136,1138,-0.00344903339191564,-0.00141378794285274,-0.0020352454490629,0.20352454490629,2.31610932103358,0.352762117729178,103.527621177292,10.1941747572816,9.15395284327323,66.3661581137309,63.0374479889043,"Q3 (50-75%)",3,"Above Average (100-110)"
666159,"Manning, Matt",2024,515,5,"CU, FF, FS, SL, ST",0.180490189315169,0.241333993007688,0.105114143813505,0.168663390455356,0.210912091161429,0.863111232865569,0.537011662013499,0.0122058252427184,414,0.00842028985507246,0.00409912330785694,0.00432116654721552,-0.432116654721552,-1.78896295054723,-0.633476975279222,93.6652302472078,8.52981969486824,18.377253814147,31.4840499306519,22.6074895977809,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
666168,"Thompson, Mason",2023,892,5,"CH, CU, FF, SI, SL",0.232586757566793,0.219941630352068,0.0775564561044312,0.0641084196964732,0.226264193959431,0.929167562099548,0.577715878029489,0.00792040358744395,755,0.00686092715231788,-0.00113533458222222,0.0079962617345401,-0.79962617345401,-6.03717760957777,-1.20369214484165,87.9630785515835,82.7323162274619,31.6920943134535,95.1456310679612,10.8876560332871,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
666171,"Zeferjahn, Ryan",2025,1029,6,"FC, FF, SI, SL, ST, SV",0.241366041020841,0.258552679799242,0.10878130144692,0.152601297410796,0.249959360410041,0.869308700571142,0.559634030490591,0.00631875607385811,998,0.00835971943887776,-0.000378523236832335,0.00873824267571009,-0.873824267571009,-8.72076619035867,-1.31881536386481,86.8118463613519,50.3467406380028,54.2302357836338,40.4299583911234,9.50069348127601,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
666200,"Luzardo, Jesús",2023,3078,5,"CH, FC, FF, SI, SL",0.267893911343451,0.275735028473259,0.0891912473426019,0.164422490700765,0.271814469908355,0.873193130978317,0.572503800443336,-0.000749837556855102,3067,-0.000735898271926966,-0.0016945193383969,0.000958621066469937,-0.0958621066469937,-2.9400908108633,-0.111755946643626,98.8824405335637,76.0748959778086,74.0638002773925,46.3245492371706,42.9264909847434,"Q2 (25-50%)",2,"Below Average (90-100)"
666200,"Luzardo, Jesús",2024,1083,5,"CH, CU, FF, SI, SL",0.256672944327635,0.313205414484696,0.0998920763142861,0.180575045556256,0.284939179406166,0.859766439064729,0.572352809235447,-0.00153000923361034,1082,-0.00154436229205176,0.000125115715154893,-0.00166947800720665,0.166947800720665,1.80637520379759,0.296010895448508,102.960108954485,75.7281553398058,83.9112343966713,27.3231622746186,60.5409153952843,"Q3 (50-75%)",3,"Above Average (100-110)"
666200,"Luzardo, Jesús",2025,3125,5,"CH, FF, SI, SL, ST",0.254192186004663,0.216496661613378,0.108106653684099,0.11835755505054,0.235344423809021,0.886767895632681,0.561056159720851,-0.00678368,3125,-0.00678368,-0.00463625934824348,-0.00214742065175652,0.214742065175652,6.71068953673914,0.370166837597456,103.701668375975,53.8141470180305,40.499306518724,66.0194174757282,64.0776699029126,"Q3 (50-75%)",3,"Above Average (100-110)"
666201,"Manoah, Alek",2023,1684,4,"CH, FF, SI, SL",0.239293825904378,0.205099692810861,0.0989725084959411,0.11606042184216,0.22219675935762,0.892483534830949,0.557340147094284,0.0119222090261283,1684,0.0119222090261283,0.0022306519852522,0.00969155704087606,-0.969155704087606,-16.3205820568353,-1.4667283524193,85.332716475807,45.0069348127601,28.3633841886269,72.5381414701803,7.48959778085992,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
666205,"Muller, Kyle",2023,1453,4,"CH, CU, FF, SL",0.210719598204562,0.264573572514423,0.0723793088844063,0.229464222176783,0.237646585359493,0.849078234469405,0.543362409914449,0.0206269786648314,1453,0.0206269786648314,0.00600638229551187,0.0146205963693195,-1.46205963693195,-21.2437265246212,-2.23150119589341,77.6849880410659,16.2274618585298,42.371705963939,16.7822468793343,2.35783633841886,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
666205,"Muller, Kyle",2024,738,4,"CH, CU, FF, SL",0.159085285428592,0.361495366913739,0.064468066230566,0.281350789442369,0.260290326171165,0.827090572163532,0.543690449167349,-0.00381571815718157,681,-0.00239060205580029,-0.00350310694475531,0.00111250488895502,-0.111250488895502,-0.757615829378367,-0.135632032964841,98.6436796703516,17.0596393897365,64.7711511789182,3.6754507628294,41.8169209431345,"Q2 (25-50%)",2,"Below Average (90-100)"
666214,"Wentz, Joey",2023,1930,4,"CH, CU, FC, FF",0.178061740680586,0.243162599545742,0.0920743266971303,0.147683747715808,0.210612170113164,0.880120962793531,0.545366566453347,0.0130430051813471,1930,0.0130430051813471,0.00381486010954865,0.0092281450717985,-0.92281450717985,-17.8103199885711,-1.39482694005964,86.0517305994036,19.1400832177531,18.0998613037448,55.9639389736477,8.25242718446602,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
666214,"Wentz, Joey",2024,1295,4,"CH, CU, FC, FF",0.206171745657575,0.301847245621532,0.0778556047781701,0.174786267498663,0.254009495639553,0.873679063861583,0.563844279750568,0.00348957528957529,1295,0.00348957528957529,-0.000856893210272704,0.00434646849984799,-0.434646849984799,-5.62867670730315,-0.637402739504417,93.6259726049558,59.6393897364771,59.1539528432732,46.8099861303745,22.5381414701803,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
666214,"Wentz, Joey",2025,1815,5,"CH, CU, FC, FF, SL",0.209232002523119,0.294475635104804,0.0555292921365348,0.203038000911749,0.251853818813962,0.870716353475858,0.56128508614491,0.00595206611570248,1752,0.00438184931506849,0.00031129892830734,0.00407055038676115,-0.407055038676115,-7.13160427760554,-0.594592231036011,94.0540776896399,54.2995839112344,56.4493758668516,42.2330097087379,24.1331484049931,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
666277,"Soriano, George",2023,899,3,"CH, FF, SL",0.219687851265411,0.175012024753355,0.102653029760532,0.0965945659270325,0.197349938009383,0.900376202156218,0.5488630700828,-8.00889877641833e-05,899,-8.00889877641833e-05,-0.000333951476669235,0.000253862488905052,-0.0253862488905052,-0.228222377525642,-0.00240802194421589,99.9759197805578,26.3522884882108,11.7891816920943,79.6809986130374,47.2260748959778,"Q2 (25-50%)",2,"Below Average (90-100)"
666277,"Soriano, George",2024,519,3,"CH, FF, SL",0.276175989988136,0.198274556549816,0.078784743853347,0.112705383137354,0.237225273268976,0.904254936504649,0.570740104886813,0.0059402697495183,428,0.00757710280373832,-0.00406217505156049,0.0116392778552988,-1.16392778552988,-4.98161092206789,-1.76893003641564,82.3106996358436,72.746185852982,41.6088765603329,82.3162274618585,5.13176144244105,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
666277,"Soriano, George",2025,692,4,"CH, FF, SI, SL",0.271354444394127,0.240061875924691,0.13874218218078,0.130122766468755,0.255708160159409,0.865567525675232,0.560637842917321,0.0168583815028902,692,0.0168583815028902,0.00354868824179204,0.0133096932610981,-1.33096932610981,-9.21030773667991,-2.02810596392432,79.7189403607568,53.1900138696255,60.6796116504854,35.4368932038835,3.60610263522885,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
666374,"Brash, Matt",2023,1303,6,"CH, FC, FF, KC, SI, SL",0.224032623844765,0.198041074138083,0.116051436937589,0.0885269302450944,0.211036848991424,0.897710816408658,0.554373832700041,-0.00770222563315426,1212,-0.00858663366336634,-0.00197544698336426,-0.00661118668000208,0.661118668000208,8.01275825616252,1.06274947095667,110.627494709567,38.2108183079057,18.5159500693481,77.253814147018,87.8640776699029,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
666374,"Brash, Matt",2025,968,5,"CH, FF, KC, SI, SL",0.254376527981741,0.133047239126072,0.13534347823599,0.0298252542780089,0.193711883553907,0.917415633743001,0.555563758648454,-0.00831611570247934,921,-0.00913789359391965,-0.00317064268661392,-0.00596725090730573,0.596725090730573,5.49583808562858,0.962838604135649,109.628386041356,40.5686546463245,10.0554785020804,90.0832177531207,85.7142857142857,"Q4 (Top 25%)",4,"Above Average (100-110)"
666619,"Santos, Gregory",2023,1046,4,"CH, FF, SI, SL",0.276448159035425,0.270616374545665,0.220734470696788,0.049498783506031,0.273532266790545,0.86488337289859,0.569207819844568,-0.00854971319311664,1030,-0.00930097087378641,-0.00413635342237223,-0.00516461745141418,0.516461745141418,5.3195559749566,0.838304748869479,108.383047488695,70.3883495145631,75.3814147018031,34.2579750346741,82.1081830790569,"Q4 (Top 25%)",4,"Above Average (100-110)"
666661,"Morillo, Juan",2025,617,4,"CH, FF, SI, SL",0.228788875026942,0.305694445086432,0.1077902830135,0.150268207122436,0.267241660056687,0.870970754932032,0.56910620749436,0.00887196110210697,535,0.013407476635514,-0.00125987607905223,0.0146673527145663,-1.46673527145663,-7.84703370229294,-2.23875575012236,77.6124424987764,70.1109570041609,70.1109570041609,42.8571428571429,2.28848821081831,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
666745,"Brito, Jhony",2023,1445,6,"CH, FF, KC, SI, SL, ST",0.21021469154008,0.269829098563093,0.13001662297567,0.140149804751771,0.240021895051586,0.864916786136279,0.552469340593933,0.00172318339100346,1421,0.0014679802955665,-0.000432513551467444,0.00190049384703395,-0.190049384703395,-2.70060175663524,-0.257893698157627,97.4210630184237,34.743411927878,45.1456310679612,34.3273231622746,36.4077669902913,"Q2 (25-50%)",2,"Below Average (90-100)"
666745,"Brito, Jhony",2024,641,7,"CH, FF, KC, PO, SI, SL, ST",0.252265280471112,0.316477030724494,0.162587797876177,0.183659650411472,0.284371155597803,0.826876275856175,0.555623715726989,-0.00225585023400936,546,-0.00627472527472527,-0.00298679301740377,-0.00328793225732151,0.328793225732151,1.79521101249754,0.547124708184908,105.471247081849,40.8460471567268,83.4257975034674,3.39805825242718,71.4285714285714,"Q3 (50-75%)",3,"Above Average (100-110)"
666808,"Doval, Camilo",2023,1138,4,"FC, FF, SI, SL",0.312973112380854,0.282661951263147,0.094509107753757,0.160112045166614,0.297817531822001,0.872689423539814,0.585253477680908,-0.0107003514938489,1135,-0.0111674008810573,-0.00312296735771033,-0.00804443352334694,0.804443352334694,9.13043204899877,1.28512713742404,112.85127137424,90.2219140083218,91.0540915395284,45.9084604715673,92.371705963939,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
666808,"Doval, Camilo",2024,1138,4,"FC, FF, SI, SL",0.285807340098481,0.236819175749964,0.0712091098089338,0.183882460099423,0.261313257924223,0.872454215045822,0.566883736485022,0.00265905096660808,1135,0.00190396475770925,-0.000463048701629962,0.00236701345933921,-0.236701345933921,-2.68656027635001,-0.330277281786246,96.6972271821375,66.0887656033287,65.8113730929265,45.7004160887656,33.1484049930652,"Q2 (25-50%)",2,"Below Average (90-100)"
666808,"Doval, Camilo",2025,1147,4,"FC, SI, SL, UN",0.316191201684285,0.220111923097595,0.0713888425276174,0.216478782625661,0.26815156239094,0.856066187423361,0.56210887490715,-0.00685963382737576,1146,-0.00686561954624782,-0.00300197497381622,-0.0038636445724316,0.38636445724316,4.42773668000661,0.636450257224267,106.364502572243,55.6865464632455,71.0124826629681,23.7170596393897,74.8959778085992,"Q3 (50-75%)",3,"Above Average (100-110)"
666818,"Frías, Luis",2023,633,4,"CH, FC, FF, SL",0.190978824818905,0.317025343501134,0.123722269800305,0.188783500169776,0.25400208416002,0.843747115014959,0.54887459958749,0.0032780410742496,551,0.00249909255898367,0.00160853661928062,0.000890555939703043,-0.0890555939703043,-0.490696322776377,-0.101195194929076,98.9880480507092,26.5603328710125,59.0846047156727,11.997226074896,43.7586685159501,"Q2 (25-50%)",2,"Below Average (90-100)"
666974,"Cano, Yennier",2023,1037,4,"CH, FF, SI, SL",0.258071346189429,0.263425682632999,0.211514252088588,0.186025123218481,0.260748514411214,0.801230312346465,0.53098941337884,-0.0160048216007715,1000,-0.015785,-0.0110639812373556,-0.00472101876264438,0.472101876264438,4.72101876264438,0.769477497154489,107.694774971545,4.02219140083218,65.4646324549237,0.762829403606103,79.8890429958391,"Q4 (Top 25%)",4,"Above Average (100-110)"
666974,"Cano, Yennier",2024,1028,4,"CH, FF, SI, SL",0.295268413696226,0.279648055855681,0.213565605529119,0.181862627083924,0.287458234775953,0.802285883693479,0.544872059234716,-0.0033511673151751,1028,-0.0033511673151751,-0.00286340884228349,-0.000487758472891604,0.0487758472891604,0.501415710132569,0.112659343913533,101.126593439135,18.5159500693481,85.4368932038835,0.901525658807212,52.7739251040222,"Q3 (50-75%)",3,"Above Average (100-110)"
666974,"Cano, Yennier",2025,986,6,"CH, FC, FF, FS, SI, SL",0.281241511106207,0.228385132877808,0.248447107326346,0.14649135585772,0.254813321992007,0.802530768407967,0.528672045199987,0.00529614604462475,887,0.00659639233370913,0.00473746066163462,0.00185893167207451,-0.185893167207451,-1.64887239313009,-0.251445053582755,97.4855494641725,2.84327323162275,59.9861303744799,0.970873786407767,36.754507628294,"Q2 (25-50%)",2,"Below Average (90-100)"
667463,"King, John",2023,527,4,"CH, FF, SI, SL",0.323130805117698,0.318052058072298,0.18406392870522,0.221423120230293,0.320591431594998,0.797256475532243,0.558923953563621,-0.000265654648956357,482,-0.00112655601659751,-2.88906173043424e-05,-0.00109766539929317,0.109766539929317,0.529074722459307,0.207290411608011,102.07290411608,48.6823855755895,97.9195561719834,0.624133148404993,57.1428571428571,"Q3 (50-75%)",3,"Above Average (100-110)"
667463,"King, John",2024,857,4,"CH, FF, SI, SL",0.339580192760591,0.32693717216076,0.172978081536722,0.204125703095029,0.333258682460675,0.811448107684124,0.5723533950724,-0.00529171528588098,845,-0.00481420118343195,-0.00363156899669312,-0.00118263218673883,0.118263218673883,0.999324197794311,0.220473567047795,102.204735670478,75.7975034674064,99.0984743411928,1.24826629680999,57.9750346740638,"Q3 (50-75%)",3,"Above Average (100-110)"
667463,"King, John",2025,782,5,"CH, CU, FF, SI, SL",0.298026948712582,0.266145573299391,0.125504359738013,0.142113552008289,0.282086261005987,0.866191044126849,0.574138652566418,0.0149936061381074,726,0.00873278236914601,0.000594866157062967,0.00813791621208304,-0.813791621208304,-5.90812716997228,-1.22567076792875,87.7432923207125,78.4327323162275,81.9001386962552,36.130374479889,10.6796116504854,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
667725,"Tyler, Kyle",2024,580,6,"CH, CU, FC, FF, SI, SL",0.157653872377414,0.369444292337559,0.0679523722001594,0.208840529250093,0.263549082357487,0.861603549274874,0.56257631581618,0.0137344827586207,425,0.0148705882352941,0.000194830036557773,0.0146757581987363,-1.46757581987363,-6.23719723446295,-2.24005991622881,77.5994008377119,56.7267683772538,67.4063800277393,29.750346740638,2.21914008321775,"Q1 (Bottom 25%)",1,"Poor (<90, -1 SD effect)"
667755,"Soriano, José",2023,670,5,"FF, FS, KC, SI, SL",0.180403612414233,0.14817044572725,0.0977902216311591,0.107187252851833,0.164287029070741,0.897511262758504,0.530899145914623,-0.00215223880597015,441,-0.00817006802721089,-0.00513190308389362,-0.00303816494331727,0.303816494331727,1.33983074000292,0.508371668046713,105.083716680467,3.95284327323162,2.42718446601942,76.9764216366158,69.9029126213592,"Q3 (50-75%)",3,"Above Average (100-110)"
667755,"Soriano, José",2024,1737,6,"FF, FS, KC, PO, SI, SL",0.200793907903882,0.182783555905127,0.129559368509485,0.12086037481026,0.191788731904504,0.874790128340127,0.533289430122316,-0.00499769717904433,1640,-0.00515243902439024,-0.00327115670333137,-0.00188128232105888,0.188128232105888,3.08530300653656,0.328873726635535,103.288737266355,5.47850208044383,9.43134535367545,48.1969486823856,61.9278779472954,"Q3 (50-75%)",3,"Above Average (100-110)"
667755,"Soriano, José",2025,2784,6,"CH, FF, FS, KC, SI, SL",0.198670824254331,0.153934508056263,0.10608504613083,0.134095266022921,0.176302666155297,0.879909843923124,0.528106255039211,-0.000279094827586207,2774,-0.000335976928622927,0.000542300339662215,-0.000878277268285142,0.0878277268285142,2.43634114222298,0.173250901351463,101.732509013515,2.70457697642164,4.99306518723994,55.6171983356449,55.4091539528433,"Q3 (50-75%)",3,"Above Average (100-110)"
668338,"Miller, Tyson",2024,945,5,"CH, CU, FF, SI, ST",0.356541204836595,0.28379296738765,0.175996145885064,0.0835758891021817,0.320167086112122,0.870213982506377,0.59519053430925,-0.0171555555555556,862,-0.0175591647331787,-0.0107020302135454,-0.00685713451963324,0.685713451963324,5.91084995592386,1.10090989454583,111.009098945458,95.2843273231623,97.7808599167822,41.8862690707351,88.9042995839112,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
668390,"Winn, Cole",2025,619,6,"CU, FC, FF, FS, SI, SL",0.236584557319673,0.233787564219523,0.128813324442148,0.189839267918014,0.235186060769598,0.840673703819919,0.537929882294758,-0.0154684975767367,538,-0.0169795539033457,-0.00622104667473349,-0.0107585072286122,1.07585072286122,5.78807688899338,1.7062335085979,117.062335085979,9.3619972260749,40.2912621359223,9.98613037447989,96.7406380027739,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
668674,"Erceg, Lucas",2023,1053,5,"CH, FC, FF, SI, SL",0.217806823811559,0.320397675810037,0.151304229212714,0.160243348587948,0.269102249810798,0.844226211099669,0.556664230455233,-0.000236467236467237,1006,-0.00239363817097416,-0.00138382674985247,-0.00100981142112169,0.100981142112169,1.01587028964842,0.193659289553659,101.936592895537,42.8571428571429,71.9140083217753,12.6907073509015,56.3106796116505,"Q3 (50-75%)",3,"Above Average (100-110)"
668674,"Erceg, Lucas",2024,1073,4,"CH, FF, SI, SL",0.240281860294398,0.310398822551139,0.0871481582384191,0.149522122739403,0.275340341422769,0.881664859511089,0.578502600466929,-0.0109673811742777,1073,-0.0109673811742777,-0.00625491796108267,-0.00471246321319506,0.471246321319506,5.0564730277583,0.768150047433793,107.681500474338,83.7031900138696,76.9764216366158,58.5298196948682,79.750346740638,"Q4 (Top 25%)",4,"Above Average (100-110)"
668674,"Erceg, Lucas",2025,963,4,"CH, FF, SI, SL",0.268211635389266,0.336705717089601,0.0828742521274584,0.158183995190271,0.302458676239434,0.879470876341135,0.590964776290285,-0.00844963655244029,963,-0.00844963655244029,-0.000809895791024403,-0.00763974076141589,0.763974076141589,7.3570703532435,1.2223363959322,112.223363959322,93.5506241331484,93.3425797503467,55.1317614424411,91.2621359223301,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
668678,"Gallen, Zac",2023,3795,6,"CH, FC, FF, KC, SI, SL",0.198833310590809,0.336442236647294,0.0557178437562778,0.19123633224821,0.267637773619051,0.876522911997756,0.572080342808404,-0.00656679841897233,3794,-0.00655772272008434,-0.00307506181611252,-0.00348266090397182,0.348266090397182,13.2132154696691,0.577338137391133,105.773381373911,74.8959778085992,70.3883495145631,50.5547850208044,72.6768377253814,"Q3 (50-75%)",3,"Above Average (100-110)"
668678,"Gallen, Zac",2024,2587,6,"CH, FC, FF, KC, SI, SL",0.158036295474775,0.285227651663118,0.0411011382125078,0.195613073345111,0.221631973568946,0.881642894221191,0.551637433895068,-0.00248666408967917,2494,-0.0025850040096231,-0.00226744995698924,-0.000317554052633853,0.0317554052633853,0.791979807268829,0.0862510095954762,100.862510095955,32.5936199722608,27.4618585298197,58.4604715672677,51.1095700416089,"Q3 (50-75%)",3,"Above Average (100-110)"
668678,"Gallen, Zac",2025,3135,7,"CH, FC, FF, KC, PO, SI, SL",0.172032966671555,0.335906164501553,0.0570804096998456,0.182015349043467,0.253969565586554,0.880452120628344,0.567210843107449,0.00174098883572568,3057,0.00197873732417403,9.07908169623363e-05,0.00188794650721169,-0.188794650721169,-5.77145247254614,-0.255946895928128,97.4405310407187,66.9209431345354,59.0152565880721,56.5880721220527,36.6158113730929,"Q2 (25-50%)",2,"Below Average (90-100)"
668820,"Kranick, Max",2025,528,5,"CU, FF, SI, SL, ST",0.203032673068844,0.29306095749086,0.108978566679872,0.203989771337279,0.248046815279852,0.843515830991424,0.545781323135638,-0.00335795454545454,415,-0.0032722891566265,-0.00166316660491368,-0.00160912255171282,0.160912255171282,0.667785858960822,0.286646349896837,102.866463498968,19.9722607489598,51.872399445215,11.8585298196949,60.2635228848821,"Q3 (50-75%)",3,"Above Average (100-110)"
668868,"Thompson, Zack",2023,1168,5,"CH, CS, CU, FF, SL",0.0866826655871793,0.264562047443456,0.0479047618026048,0.193934690248084,0.175622356515318,0.879080273974655,0.527351315244986,-0.000682363013698631,1142,-0.00135639229422067,-0.00131722299211074,-3.9169302109929e-05,0.0039169302109929,0.0447313430095389,0.0430577861189566,100.43057786119,2.49653259361997,4.64632454923717,54.5769764216366,49.1678224687933,"Q2 (25-50%)",2,"Above Average (100-110)"
668881,"Greene, Hunter",2023,2077,6,"CH, CU, FF, FS, PO, SL",0.258499475028234,0.219835504021494,0.0361489099523432,0.109715044467836,0.239167489524864,0.927068022789911,0.583117756157387,0.00470052961001444,2068,0.00486315280464217,-0.000950644276226687,0.00581379708086885,-0.581379708086885,-12.0229323632368,-0.865068411543704,91.349315884563,88.2801664355062,44.244105409154,94.4521497919556,16.6435506241331,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
668881,"Greene, Hunter",2024,2563,5,"CU, FF, FS, SI, SL",0.247688068094251,0.282931998511985,0.0443649320588423,0.109841106715648,0.265310033303118,0.922896980612755,0.594103506957936,-0.0092079594225517,2515,-0.00983499005964215,-0.00496356967118222,-0.00487142038845992,0.487142038845992,12.2516222769767,0.792813297778828,107.928132977788,94.868238557559,68.7239944521498,92.5104022191401,80.5825242718447,"Q4 (Top 25%)",4,"Above Average (100-110)"
668881,"Greene, Hunter",2025,1813,4,"CU, FF, FS, SL",0.230020668988464,0.290068847977907,0.0553674955774701,0.112589519173415,0.260044758483186,0.916021492624557,0.588033125553871,-0.00879316050744622,1811,-0.00873274434014357,-0.00590792072814499,-0.00282482361199858,0.282482361199858,5.11575556132942,0.475270358499103,104.752703584991,91.8862690707351,64.5631067961165,89.5284327323162,68.7239944521498,"Q3 (50-75%)",3,"Above Average (100-110)"
668909,"Williams, Gavin",2023,1386,5,"CH, CU, FA, FF, SL",0.137934620724102,0.2346687717069,0.0349578467716642,0.129923326868807,0.186301696215501,0.917559413179764,0.551930554697633,-0.00456998556998557,1308,-0.0068868501529052,-0.00363616130745718,-0.00325068884544802,0.325068884544802,4.25190100984601,0.541346148083998,105.41346148084,33.3564493758669,7.55894590846047,90.1525658807212,71.2898751733703,"Q3 (50-75%)",3,"Above Average (100-110)"
668909,"Williams, Gavin",2024,1401,5,"CH, CU, FC, FF, SL",0.193657560929233,0.201657610266931,0.0591394338706603,0.146088742415646,0.197657585598082,0.897385911856847,0.547521748727464,0.00366452533904354,1326,0.00152413273001508,0.00275925686214187,-0.00123512413212678,0.123512413212678,1.63777459920011,0.228618037330712,102.286180373307,23.3009708737864,11.8585298196949,76.8377253814147,58.252427184466,"Q3 (50-75%)",3,"Above Average (100-110)"
668909,"Williams, Gavin",2025,3013,6,"CH, CU, FC, FF, SI, ST",0.202849594523876,0.18159069585851,0.068682313842861,0.143241044873876,0.192220145191193,0.894038320641632,0.543129232916412,-0.00301891802190508,3011,-0.00301893058784457,0.000216631510022629,-0.0032355620978672,0.32355620978672,9.74227747667813,0.538999133789925,105.389991337899,16.0194174757282,9.77808599167822,73.6477115117892,71.2205270457698,"Q3 (50-75%)",3,"Above Average (100-110)"
668933,"Ashcraft, Graham",2023,2320,5,"CH, FC, FF, SI, SL",0.248165886147425,0.262961072105327,0.154763731245114,0.156225434840628,0.255563479126376,0.844505416957129,0.550034448041752,0.00368965517241379,2317,0.00360466119982736,6.59554373162622e-05,0.0035387057625111,-0.35387057625111,-8.19918125173822,-0.512073042514426,94.8792695748557,29.0568654646325,60.5409153952843,12.8987517337032,26.1442441054092,"Q2 (25-50%)",2,"Below Average (90-100)"
668933,"Ashcraft, Graham",2024,1342,4,"CH, FC, SI, SL",0.23985534585625,0.33334764731747,0.168746218115745,0.134893025471507,0.28660149658686,0.848180378206374,0.567390937396617,0.00873770491803279,1292,0.00695123839009288,0.00128651280335894,0.00566472558673394,-0.566472558673394,-7.31882545806025,-0.841938989590706,91.5806101040929,67.2676837725381,84.8127600554785,16.1581137309293,16.9902912621359,"Q1 (Bottom 25%)",1,"Below Average (90-100)"
668933,"Ashcraft, Graham",2025,1064,2,"FC, SL",0.19340873894822,0.360137378137975,0.107659102679946,0.205604048172351,0.276773058543098,0.843368424573852,0.560070741558475,0.000813909774436091,1064,0.000813909774436091,-0.000867981101295218,0.00168189087573131,-0.168189087573131,-1.78953189177811,-0.223976010589124,97.7602398941088,51.6643550624133,78.1553398058252,11.7198335644938,37.8640776699029,"Q2 (25-50%)",2,"Below Average (90-100)"
668941,"Romero, JoJo",2023,548,5,"CH, FC, FF, SI, SL",0.294725809206335,0.264111700031193,0.150715529071482,0.161056382772885,0.279418754618764,0.844114044077817,0.561766399348291,-0.0154288321167883,461,-0.0195553145336226,-0.00519544979680629,-0.0143598647368163,1.43598647368163,6.6198976436723,2.26500779267037,122.650077926704,55.1317614424411,79.9583911234397,12.621359223301,98.75173370319,"Q4 (Top 25%)",4,"Elite (110+, +1 SD effect)"
